datetime,open,high,low,close,volume,,
16-12-2019 16:30,7063.36,7125.6,7061.69,7091.85,1730.893001,,
16-12-2019 17:30,7091.92,7119,7074,7108.03,1808.862383,,
16-12-2019 18:30,7109.21,7140.72,7098.13,7135.46,2039.290836,,
16-12-2019 19:30,7136.47,7150,7105.61,7115.96,2039.506374,,
16-12-2019 20:30,7115.98,7128.88,7082,7089.45,1635.228114,,
16-12-2019 21:30,7090.73,7104.85,7087.81,7099.71,1125.080601,,
16-12-2019 22:30,7100.53,7112.54,7093,7109.13,711.220841,,
16-12-2019 23:30,7109.68,7117,6850,6924,10155.18774,,
17-12-2019 00:30,6923.9,6930.27,6877.26,6902.16,3601.458465,,
17-12-2019 01:30,6902.68,6919.98,6836,6860.64,3129.735281,,
17-12-2019 02:30,6860.94,6908,6860.94,6887.74,1813.896651,,
17-12-2019 03:30,6887.73,6904.84,6878.77,6893.91,687.638074,,
17-12-2019 04:30,6893.66,6912.74,6877.51,6891.72,1352.258847,,
17-12-2019 05:30,6891.44,6910.78,6887.27,6895.98,944.460745,,
17-12-2019 06:30,6896.22,6899.2,6879.75,6885.2,948.497009,,
17-12-2019 07:30,6885.23,6900,6885.23,6893.27,662.332512,,
17-12-2019 08:30,6893.29,6895.59,6856,6886.76,1259.598988,,
17-12-2019 09:30,6886.76,6892.46,6859.48,6887.11,1394.101625,,
17-12-2019 10:30,6886.44,6904.91,6878.55,6889.17,970.878618,,
17-12-2019 11:30,6889.6,6897.91,6883.56,6889.21,932.540719,,
17-12-2019 12:30,6889.24,6893.85,6872.12,6877.47,856.958357,,
17-12-2019 13:30,6877.46,6886.24,6856,6879.77,1522.249693,,
17-12-2019 14:30,6880.33,6888.77,6875.34,6883.58,1171.297175,,
17-12-2019 15:30,6884,6911,6882.01,6888,1482.630178,,
17-12-2019 16:30,6887.67,6942.21,6873.83,6935.09,2806.562263,,
17-12-2019 17:30,6935.13,6940.84,6868.56,6877.59,2923.942279,,
17-12-2019 18:30,6877.49,6887.75,6720,6773.62,5799.318218,,
17-12-2019 19:30,6773.54,6775,6685,6753.25,5283.337084,,
17-12-2019 20:30,6753.02,6759,6691.63,6696.2,2530.404742,,
17-12-2019 21:30,6696.32,6743.6,6640.77,6737.08,4262.778275,,
17-12-2019 22:30,6737.08,6743.33,6693.11,6710,1420.152095,,
17-12-2019 23:30,6710,6730,6702.28,6711.15,1031.557387,,
18-12-2019 00:30,6711.15,6713.85,6590.21,6619.71,5494.849841,,
18-12-2019 01:30,6619.69,6645.95,6575,6584,3296.378318,,
18-12-2019 02:30,6584.69,6623.4,6578.3,6617,1641.991457,,
18-12-2019 03:30,6616.15,6702,6570,6587.22,3179.363253,,
18-12-2019 04:30,6588.08,6638.57,6560,6623.82,2048.889098,,
18-12-2019 05:30,6623.84,6659.09,6600.52,6654.57,1233.93113,,
18-12-2019 06:30,6654.67,6691.16,6642.15,6660.67,2177.025276,,
18-12-2019 07:30,6660.51,6712.6,6646.88,6703.6,1677.750808,,
18-12-2019 08:30,6702.75,6725.69,6679.38,6686.91,1555.216585,,
18-12-2019 09:30,6686.89,6717.56,6658.66,6675.38,1485.039744,,
18-12-2019 10:30,6675.35,6686.63,6649.1,6668.58,1144.005724,,
18-12-2019 11:30,6668.58,6685.36,6613.15,6629.11,1840.496135,,
18-12-2019 12:30,6629.45,6632.63,6590.01,6619.51,2562.987982,,
18-12-2019 13:30,6619.06,6656.03,6611.41,6623.47,1883.406015,,
18-12-2019 14:30,6624.02,6656.66,6621.06,6634.39,1459.142676,,
18-12-2019 15:30,6634.39,6668.84,6620.31,6655.04,1759.925419,,
18-12-2019 16:30,6655.8,6660.4,6608.44,6615.24,1582.541752,,
18-12-2019 17:30,6615.24,6629.44,6500,6541.47,5958.638142,,
18-12-2019 18:30,6541.47,6684.88,6435,6674.55,11733.17783,,
18-12-2019 19:30,6675.33,6737.6,6639.93,6697.34,5601.855285,,
18-12-2019 20:30,6697.99,6863.08,6697.36,6823.49,8063.738989,,
18-12-2019 21:30,6824.55,6929.2,6770,6874.74,4981.967324,,
18-12-2019 22:30,6877.46,6925.13,6830,6859.92,3261.913912,,
18-12-2019 23:30,6860.22,6878.65,6820,6860.9,1828.407818,,
19-12-2019 00:30,6860.9,6966.05,6852.28,6956.86,5355.824031,,
19-12-2019 01:30,6956.09,7214.88,6941,7108.95,12754.85632,,
19-12-2019 02:30,7111.69,7199,7106.74,7125,3416.431954,,
19-12-2019 03:30,7123.97,7440,7123.97,7422.96,5976.073254,,
19-12-2019 04:30,7422.6,7438.1,7221.6,7277.83,6342.297144,,
19-12-2019 05:30,7277.83,7380,7206.7,7234.99,6421.657932,,
19-12-2019 06:30,7234.81,7237.57,7122.5,7157.2,4811.951639,,
19-12-2019 07:30,7157.73,7187.85,7130,7150.4,1555.298319,,
19-12-2019 08:30,7150.5,7180.96,7150,7158.94,1388.047772,,
19-12-2019 09:30,7158.94,7162.32,7129.87,7139.85,1327.475736,,
19-12-2019 10:30,7139.77,7167.85,7110.02,7147.21,2284.07811,,
19-12-2019 11:30,7146.66,7166.84,7126.86,7135.53,1489.480011,,
19-12-2019 12:30,7135.39,7142.93,7076.65,7092.54,2111.720121,,
19-12-2019 13:30,7091.31,7117.15,7066,7076.2,2179.048351,,
19-12-2019 14:30,7076.78,7159.62,7038.31,7121.23,3543.528542,,
19-12-2019 15:30,7121.23,7200,7120.12,7153.73,3945.115233,,
19-12-2019 16:30,7153.72,7179.99,7123.79,7150,1741.433313,,
19-12-2019 17:30,7150.56,7220,7142.03,7189.53,2977.782966,,
19-12-2019 18:30,7189.37,7234,7060.01,7088.03,5551.367201,,
19-12-2019 19:30,7088.28,7123.72,7069.16,7122.58,2278.145004,,
19-12-2019 20:30,7123.29,7175.19,7108.04,7145.84,1984.918928,,
19-12-2019 21:30,7145.99,7173.47,7117.12,7136.57,1646.885725,,
19-12-2019 22:30,7136.76,7158.6,7111,7133.17,1438.099768,,
19-12-2019 23:30,7131.75,7169,7119.16,7157.52,1339.959624,,
20-12-2019 00:30,7157.53,7185,7138.32,7177.05,1209.332292,,
20-12-2019 01:30,7177.89,7181.99,7137.89,7151.07,1480.93828,,
20-12-2019 02:30,7151.07,7170.87,7128.02,7157.78,1095.647384,,
20-12-2019 03:30,7157.15,7164.02,7131.62,7157.69,892.001365,,
20-12-2019 04:30,7157.75,7165.9,7137.29,7150.3,815.135459,,
20-12-2019 05:30,7151.31,7160,7079.5,7124.96,1883.957997,,
20-12-2019 06:30,7124.53,7129.63,7093,7102.27,1284.356321,,
20-12-2019 07:30,7102.27,7140.78,7098.48,7124.95,1109.999958,,
20-12-2019 08:30,7123.77,7142.39,7120.44,7134.14,978.675341,,
20-12-2019 09:30,7134.14,7139.99,7120.54,7125.01,883.262967,,
20-12-2019 10:30,7124.83,7136,7089.91,7090.81,1425.205583,,
20-12-2019 11:30,7089.52,7132.37,7082.38,7107.25,1344.727425,,
20-12-2019 12:30,7106.36,7160,7104.41,7145.07,1330.044135,,
20-12-2019 13:30,7145.09,7175.67,7091.76,7135.1,1739.943866,,
20-12-2019 14:30,7134.49,7159.81,7126,7132.98,1235.813365,,
20-12-2019 15:30,7132.99,7148.66,7129.99,7144.94,875.288318,,
20-12-2019 16:30,7144.92,7158.54,7133.5,7149.5,1024.452135,,
20-12-2019 17:30,7149.87,7194.99,7136.75,7186.13,1912.953393,,
20-12-2019 18:30,7186.38,7188,7161.06,7180.59,1642.508513,,
20-12-2019 19:30,7180.59,7205,7150,7195,1589.868706,,
20-12-2019 20:30,7195,7220,7139,7155.19,2368.22876,,
20-12-2019 21:30,7155.4,7171.54,7133,7165.3,1267.021026,,
20-12-2019 22:30,7165.74,7189.31,7147.46,7175.19,1312.897476,,
20-12-2019 23:30,7175.19,7205,7168,7192,1354.095447,,
21-12-2019 00:30,7192,7204.58,7172.79,7184.15,2018.051247,,
21-12-2019 01:30,7183.99,7214.26,7182.36,7203.49,1298.555169,,
21-12-2019 02:30,7203.49,7207.17,7181.46,7191.81,834.798281,,
21-12-2019 03:30,7191.54,7197.97,7171.71,7182.44,778.291835,,
21-12-2019 04:30,7182.9,7188.72,7166.23,7187.83,639.071941,,
21-12-2019 05:30,7188.01,7190.58,7154.14,7164.54,861.010276,,
21-12-2019 06:30,7164.54,7172.08,7142.3,7157.98,786.375514,,
21-12-2019 07:30,7157.4,7174.98,7151.77,7167.78,616.891823,,
21-12-2019 08:30,7167.12,7170,7152,7156.01,826.723512,,
21-12-2019 09:30,7156.03,7175.43,7142.1,7147.37,858.744363,,
21-12-2019 10:30,7148.32,7161.67,7141,7156.69,702.19545,,
21-12-2019 11:30,7156.47,7161.57,7139,7141.8,883.025241,,
21-12-2019 12:30,7141.77,7145.31,7124.45,7132.95,1349.200182,,
21-12-2019 13:30,7132.95,7146.58,7129.07,7141.71,753.070491,,
21-12-2019 14:30,7141.72,7142.14,7105,7119.06,1359.038971,,
21-12-2019 15:30,7118.55,7140,7116.58,7137.45,917.164943,,
21-12-2019 16:30,7137.5,7157,7131.52,7145.99,754.914574,,
21-12-2019 17:30,7145.97,7152.12,7134.85,7147.05,729.90653,,
21-12-2019 18:30,7147.05,7148.87,7119,7129.66,857.98135,,
21-12-2019 19:30,7129.24,7142.99,7118.05,7125.06,775.977831,,
21-12-2019 20:30,7125.06,7144.7,7122.52,7139.32,617.629608,,
21-12-2019 21:30,7139.32,7143.3,7126,7142.35,610.149784,,
21-12-2019 22:30,7142.35,7154.23,7142,7152.31,995.301226,,
21-12-2019 23:30,7152.42,7154,7143.89,7149.89,488.748132,,
22-12-2019 00:30,7148.83,7151.98,7138,7145.82,479.24418,,
22-12-2019 01:30,7145.04,7155,7137.12,7154.79,596.19557,,
22-12-2019 02:30,7154.43,7180,7122,7132.21,1399.20414,,
22-12-2019 03:30,7131.85,7140,7122.37,7139.43,601.290232,,
22-12-2019 04:30,7139.82,7140,7122,7132.75,647.190105,,
22-12-2019 05:30,7131.59,7133.48,7122.47,7133.48,677.316744,,
22-12-2019 06:30,7133.48,7144,7131.53,7144,445.312186,,
22-12-2019 07:30,7144,7148,7137.32,7144.02,460.372184,,
22-12-2019 08:30,7144.09,7148.82,7132.55,7137.26,316.982423,,
22-12-2019 09:30,7136.94,7148.99,7135.37,7136.96,454.013483,,
22-12-2019 10:30,7136.98,7142.02,7127.02,7132.06,503.291788,,
22-12-2019 11:30,7132.04,7137,7125,7131.03,767.333293,,
22-12-2019 12:30,7131.03,7192.99,7128.77,7181.85,1408.630671,,
22-12-2019 13:30,7180.32,7200.3,7145.84,7160,1963.984189,,
22-12-2019 14:30,7160.23,7170.88,7158.13,7163.75,743.138728,,
22-12-2019 15:30,7163.75,7188.71,7160,7174.98,921.097751,,
22-12-2019 16:30,7174.98,7180,7152.7,7165.36,672.4147,,
22-12-2019 17:30,7164.4,7177.87,7158.61,7169.99,588.549065,,
22-12-2019 18:30,7170,7194,7155.62,7170.05,930.490446,,
22-12-2019 19:30,7170.07,7179.75,7160.28,7168.24,600.155708,,
22-12-2019 20:30,7167.83,7197,7167.11,7186.82,979.418363,,
22-12-2019 21:30,7186.78,7270,7165,7226.71,4149.968085,,
22-12-2019 22:30,7226.7,7375.64,7211,7312.26,5822.029587,,
22-12-2019 23:30,7312.66,7430,7311.09,7392.93,3785.084411,,
23-12-2019 00:30,7393,7456.67,7357.16,7398.35,4525.437902,,
23-12-2019 01:30,7399.46,7455.85,7384.98,7409.55,2502.573691,,
23-12-2019 02:30,7408.08,7421.87,7375,7396.15,1075.567003,,
23-12-2019 03:30,7395.61,7416.46,7374.16,7400.25,1152.079985,,
23-12-2019 04:30,7400.84,7518.54,7400,7501.44,3692.212764,,
23-12-2019 05:30,7500.71,7627.32,7500.36,7546.04,7268.458421,,
23-12-2019 06:30,7546.04,7631.63,7536.84,7604.11,3012.294238,,
23-12-2019 07:30,7603.95,7634.55,7544.59,7561.62,2888.253629,,
23-12-2019 08:30,7561.76,7597.3,7561.64,7590.02,1567.63272,,
23-12-2019 09:30,7589.55,7593.5,7553.44,7554.73,1046.226078,,
23-12-2019 10:30,7553.58,7580,7530,7543.92,1670.475266,,
23-12-2019 11:30,7543.89,7551.47,7441.6,7473,3938.313233,,
23-12-2019 12:30,7472.96,7512.82,7465,7494.21,1869.107915,,
23-12-2019 13:30,7494.91,7542,7485.83,7523.6,1575.16308,,
23-12-2019 14:30,7523.6,7534.99,7486.88,7533.64,1388.919193,,
23-12-2019 15:30,7533.94,7548,7512.7,7522.33,1311.758994,,
23-12-2019 16:30,7521.87,7564.93,7506.44,7553.11,1729.377014,,
23-12-2019 17:30,7553.03,7568.42,7532.26,7561.12,1585.440847,,
23-12-2019 18:30,7562.15,7597.34,7503.27,7520.56,3070.742696,,
23-12-2019 19:30,7521.13,7581.59,7475.65,7577.21,3201.040331,,
23-12-2019 20:30,7577.21,7612,7547.27,7585.87,2446.576997,,
23-12-2019 21:30,7585.87,7695.38,7513,7523.97,7622.845725,,
23-12-2019 22:30,7524.01,7557.13,7361.01,7390.51,6609.674593,,
23-12-2019 23:30,7387.91,7460,7355,7391.93,3225.703229,,
24-12-2019 00:30,7392,7437.11,7380,7432.07,1655.591235,,
24-12-2019 01:30,7432.38,7433.9,7391,7401.69,1069.004758,,
24-12-2019 02:30,7401.03,7401.79,7288,7315.44,4416.33865,,
24-12-2019 03:30,7315.2,7330.01,7265.84,7295.39,2426.36316,,
24-12-2019 04:30,7296.69,7348,7293.28,7317.09,1456.695201,,
24-12-2019 05:30,7317.3,7325.59,7285,7305.06,1390.235324,,
24-12-2019 06:30,7304.32,7323.83,7286,7310.84,1013.957788,,
24-12-2019 07:30,7310.82,7330.5,7306.45,7326.79,805.6432,,
24-12-2019 08:30,7326.77,7339.5,7305.01,7313.8,709.952152,,
24-12-2019 09:30,7313.88,7332.21,7303,7311.26,837.048456,,
24-12-2019 10:30,7310.97,7341.01,7310,7341.01,624.683446,,
24-12-2019 11:30,7340.7,7342.27,7323.82,7333.12,848.203036,,
24-12-2019 12:30,7333.11,7334.98,7227.35,7264.92,3053.461935,,
24-12-2019 13:30,7264.91,7393,7226.13,7362.86,3869.92066,,
24-12-2019 14:30,7362.86,7400,7328.83,7372,2682.826546,,
24-12-2019 15:30,7370.62,7416.53,7352.38,7401.18,2375.333894,,
24-12-2019 16:30,7401.57,7410.35,7350,7373.54,1581.905773,,
24-12-2019 17:30,7373.55,7385,7345.21,7357.38,1323.454955,,
24-12-2019 18:30,7357.21,7398.1,7351.75,7383.99,1421.165193,,
24-12-2019 19:30,7383.71,7436.68,7331,7354.53,2610.791068,,
24-12-2019 20:30,7354.55,7356.18,7241.58,7277.52,4135.961117,,
24-12-2019 21:30,7277.47,7300,7200.49,7296.04,3120.805724,,
24-12-2019 22:30,7295.41,7311.31,7217.06,7228.72,1706.62427,,
24-12-2019 23:30,7228.74,7247.4,7157.04,7202.96,3382.295813,,
25-12-2019 00:30,7203.45,7274.2,7175,7253.77,1935.825504,,
25-12-2019 01:30,7253.92,7280,7198.52,7220.52,1671.246554,,
25-12-2019 02:30,7220.98,7268.96,7212.29,7253.88,878.685188,,
25-12-2019 03:30,7253.12,7263.57,7219.68,7239.15,936.487082,,
25-12-2019 04:30,7239.16,7273.86,7209.46,7255.77,712.97951,,
25-12-2019 05:30,7255.77,7267.39,7224.29,7232.33,770.849829,,
25-12-2019 06:30,7232.02,7250,7213.12,7243.67,714.582372,,
25-12-2019 07:30,7243.67,7256.46,7228.6,7233.9,543.083978,,
25-12-2019 08:30,7233.19,7248.26,7219.39,7229.58,615.414702,,
25-12-2019 09:30,7229.99,7262.6,7228.26,7246.77,608.091073,,
25-12-2019 10:30,7246.69,7256.08,7230,7232.59,568.054028,,
25-12-2019 11:30,7232.06,7245.94,7222.69,7231.85,682.334,,
25-12-2019 12:30,7231.85,7271.77,7201,7252.19,1580.648356,,
25-12-2019 13:30,7252.16,7267.85,7239.36,7253.8,1094.380847,,
25-12-2019 14:30,7253.12,7261.04,7220.46,7232.97,1075.361229,,
25-12-2019 15:30,7232.99,7246.51,7210.45,7227.67,1109.481427,,
25-12-2019 16:30,7227.67,7240,7212.99,7217.03,798.5358,,
25-12-2019 17:30,7216.92,7256,7170.73,7229.48,2593.471893,,
25-12-2019 18:30,7229.17,7229.17,7179.69,7191.54,1579.266089,,
25-12-2019 19:30,7190,7210.54,7172.01,7191.15,1418.038084,,
25-12-2019 20:30,7190.66,7204.99,7180,7189.56,845.077531,,
25-12-2019 21:30,7189.58,7204.34,7128.86,7146.21,2444.660947,,
25-12-2019 22:30,7145.7,7176.38,7131.39,7164.17,1326.971456,,
25-12-2019 23:30,7164.17,7178.84,7140,7173.41,816.001335,,
26-12-2019 00:30,7174.51,7247,7166.01,7239.02,1703.495364,,
26-12-2019 01:30,7238.02,7269.99,7208.92,7244.04,1699.978711,,
26-12-2019 02:30,7245.34,7250.65,7209,7220.1,1095.794582,,
26-12-2019 03:30,7219.75,7230,7168.42,7213.57,1290.055597,,
26-12-2019 04:30,7213.56,7217.31,7188.51,7204.63,518.415093,,
26-12-2019 05:30,7205.01,7219.99,7190,7191.93,616.998038,,
26-12-2019 06:30,7191.93,7208.47,7185,7205.64,490.55351,,
26-12-2019 07:30,7205.74,7216.27,7199.17,7199.17,481.531151,,
26-12-2019 08:30,7200.37,7203.67,7177.14,7183.01,583.251854,,
26-12-2019 09:30,7182.84,7197,7180,7182.26,494.59289,,
26-12-2019 10:30,7182.51,7195,7176.8,7188.31,532.669462,,
26-12-2019 11:30,7188.31,7223.15,7182.92,7207.34,1002.302363,,
26-12-2019 12:30,7206.57,7218.06,7198,7209.2,874.400744,,
26-12-2019 13:30,7209.2,7240.76,7206.27,7224.71,1497.005865,,
26-12-2019 14:30,7224.2,7235.37,7208.51,7211,979.595806,,
26-12-2019 15:30,7211,7227.25,7210.5,7217.65,644.66535,,
26-12-2019 16:30,7217.63,7221.43,7185.8,7188.02,1273.020295,,
26-12-2019 17:30,7189.06,7218,7183.27,7207.11,966.79206,,
26-12-2019 18:30,7207.51,7217,7195.02,7209.45,905.673093,,
26-12-2019 19:30,7208.65,7222.82,7202.86,7216.37,1084.691651,,
26-12-2019 20:30,7216.4,7244,7199.27,7231.45,1425.346649,,
26-12-2019 21:30,7231.83,7341.79,7197.02,7336.71,4615.31525,,
26-12-2019 22:30,7338.64,7388,7320,7368.81,3613.674653,,
26-12-2019 23:30,7368.81,7400,7349.79,7363.37,1745.173281,,
27-12-2019 00:30,7362.86,7435,7235.47,7301.38,4243.048494,,
27-12-2019 01:30,7296.1,7331.42,7240.12,7255.91,2995.07437,,
27-12-2019 02:30,7255.53,7255.93,7192.14,7199.89,2267.309954,,
27-12-2019 03:30,7197.81,7206.66,7157.12,7199.45,2217.497835,,
27-12-2019 04:30,7199.44,7214.59,7185.26,7202,709.576458,,
27-12-2019 05:30,7202,7222.59,7190,7206.3,686.34488,,
27-12-2019 06:30,7206.34,7214.07,7192.31,7212,452.057363,,
27-12-2019 07:30,7212.35,7241.61,7210,7223.58,1210.830077,,
27-12-2019 08:30,7222.69,7249,7215.39,7232.02,995.369045,,
27-12-2019 09:30,7232.04,7243.79,7190,7194.52,1442.316512,,
27-12-2019 10:30,7194.51,7224.28,7190.02,7210.29,1244.617604,,
27-12-2019 11:30,7209.78,7219.35,7189.01,7201.24,819.704428,,
27-12-2019 12:30,7201.25,7210,7175,7188.63,1397.684892,,
27-12-2019 13:30,7188.42,7216.26,7178.17,7197.82,1484.174328,,
27-12-2019 14:30,7197.94,7203.6,7185.19,7189.56,818.629291,,
27-12-2019 15:30,7188.9,7206.62,7180.62,7189.21,1170.455586,,
27-12-2019 16:30,7189.19,7195.95,7076.42,7137.72,3675.306959,,
27-12-2019 17:30,7136.38,7238.35,7092.99,7226.29,4056.867708,,
27-12-2019 18:30,7227.45,7271.89,7177.15,7193.79,3251.376083,,
27-12-2019 19:30,7193.54,7217.33,7190,7203.1,1266.517489,,
27-12-2019 20:30,7203.09,7264,7195.8,7238.42,1612.142189,,
27-12-2019 21:30,7237.75,7275.86,7177.14,7203.88,2579.53315,,
27-12-2019 22:30,7203.03,7219.1,7186.91,7204.42,909.624068,,
27-12-2019 23:30,7203.88,7237.81,7203.86,7220.4,898.435946,,
28-12-2019 00:30,7220.83,7229.15,7191.01,7216.1,919.158244,,
28-12-2019 01:30,7215.05,7235.88,7215.05,7223.81,642.62207,,
28-12-2019 02:30,7223.5,7235.77,7212.78,7228.52,598.824439,,
28-12-2019 03:30,7228.3,7261,7222.64,7240.79,897.849801,,
28-12-2019 04:30,7241.33,7256.24,7230,7254.74,612.259709,,
28-12-2019 05:30,7254.77,7317,7238.67,7312.9,2211.054706,,
28-12-2019 06:30,7311.43,7340,7291.18,7312.01,1529.381881,,
28-12-2019 07:30,7311.7,7327.9,7271.79,7295.44,1142.616236,,
28-12-2019 08:30,7295.41,7303.97,7275,7288,659.192015,,
28-12-2019 09:30,7288,7309.91,7276.72,7299.37,923.912215,,
28-12-2019 10:30,7299.37,7333.53,7298.84,7318.65,1448.176765,,
28-12-2019 11:30,7317.99,7360,7290.91,7299.9,2180.532184,,
28-12-2019 12:30,7300.93,7324.86,7291.08,7302.99,1039.337641,,
28-12-2019 13:30,7302.53,7304.08,7261.57,7294.71,1384.683247,,
28-12-2019 14:30,7294.03,7315.78,7281.44,7307.42,771.870874,,
28-12-2019 15:30,7308.07,7329.47,7295.29,7321.24,736.204978,,
28-12-2019 16:30,7322.75,7323,7283.65,7308.28,865.795186,,
28-12-2019 17:30,7308.32,7312.12,7294.24,7301.23,848.813532,,
28-12-2019 18:30,7301.3,7305.05,7285,7304.94,754.29564,,
28-12-2019 19:30,7305,7329.29,7300.65,7325.5,813.283046,,
28-12-2019 20:30,7325.5,7359.9,7290,7304.27,1707.917703,,
28-12-2019 21:30,7304.24,7340,7275.07,7322.47,1937.698806,,
28-12-2019 22:30,7321.48,7356.2,7313.02,7340.45,984.029627,,
28-12-2019 23:30,7340.45,7365.01,7326.31,7341.7,1450.556447,,
29-12-2019 00:30,7341.7,7358,7333.08,7344.77,704.269438,,
29-12-2019 01:30,7344.7,7355,7323.85,7339.84,704.548583,,
29-12-2019 02:30,7339.85,7344.13,7326.44,7331.39,530.919328,,
29-12-2019 03:30,7331.48,7333.46,7296.52,7325.57,930.480235,,
29-12-2019 04:30,7325.59,7335,7305.95,7316.14,589.411886,,
29-12-2019 05:30,7315.36,7316.14,7290,7307.64,679.169399,,
29-12-2019 06:30,7308.11,7309.52,7288.3,7289.4,560.759826,,
29-12-2019 07:30,7289.69,7310.85,7288,7308.66,663.311998,,
29-12-2019 08:30,7308.66,7312.55,7299.99,7307.27,498.565409,,
29-12-2019 09:30,7307.06,7308.78,7297.98,7299.35,583.733455,,
29-12-2019 10:30,7299.46,7319,7292.84,7318,414.898008,,
29-12-2019 11:30,7318.02,7323.99,7306.47,7318.2,513.496697,,
29-12-2019 12:30,7318.2,7323.39,7311.11,7315,394.899746,,
29-12-2019 13:30,7315.5,7360.67,7315,7354.59,1426.570871,,
29-12-2019 14:30,7353.89,7359.59,7308.92,7312.98,1212.372305,,
29-12-2019 15:30,7312.99,7328.99,7311.36,7321.08,673.113661,,
29-12-2019 16:30,7321.08,7348,7320.64,7345.83,1068.249509,,
29-12-2019 17:30,7346.08,7367,7322.9,7363.46,2005.771995,,
29-12-2019 18:30,7363.2,7400,7344.07,7392.84,2446.352228,,
29-12-2019 19:30,7392.77,7414.69,7383.49,7388.82,1948.78371,,
29-12-2019 20:30,7388.82,7419.02,7360.44,7394.13,1819.444885,,
29-12-2019 21:30,7395.03,7430,7388.53,7405.91,2086.661247,,
29-12-2019 22:30,7405.32,7411.91,7380.47,7410.97,822.343099,,
29-12-2019 23:30,7410.71,7427.99,7401.72,7425.31,741.436446,,
30-12-2019 00:30,7425.57,7480,7413.88,7473.05,1998.137147,,
30-12-2019 01:30,7472.13,7528.45,7345.8,7397.54,5616.06314,,
30-12-2019 02:30,7397.7,7408.99,7359.99,7395.59,1573.230015,,
30-12-2019 03:30,7395.08,7428.22,7385.4,7399.81,938.708527,,
30-12-2019 04:30,7398.48,7415.11,7383.85,7388.24,701.032762,,
30-12-2019 05:30,7388.43,7389.83,7312,7339.1,1594.398613,,
30-12-2019 06:30,7339.74,7361.89,7331.3,7353.99,707.498771,,
30-12-2019 07:30,7354,7370.97,7342.69,7360.03,500.902263,,
30-12-2019 08:30,7360.03,7365.94,7343.85,7349.51,670.581067,,
30-12-2019 09:30,7349.54,7379.99,7345.22,7374.97,914.678008,,
30-12-2019 10:30,7374.88,7381.57,7366.98,7379.77,611.536393,,
30-12-2019 11:30,7379.84,7389,7365.54,7385.03,834.288966,,
30-12-2019 12:30,7385.2,7408.24,7378.34,7385.29,1425.504039,,
30-12-2019 13:30,7385.27,7385.29,7341,7365.01,1543.418823,,
30-12-2019 14:30,7365,7377.89,7323.84,7326.1,1538.342241,,
30-12-2019 15:30,7326.11,7349.7,7293.12,7312.7,2416.271261,,
30-12-2019 16:30,7312.91,7327.74,7301.44,7315.11,1261.751788,,
30-12-2019 17:30,7314.74,7338.89,7301.5,7304.43,1217.363825,,
30-12-2019 18:30,7303.56,7343.99,7280,7320.17,2156.526417,,
30-12-2019 19:30,7320.18,7339.58,7298.41,7307.12,1183.086317,,
30-12-2019 20:30,7307.12,7307.81,7251,7262.08,2732.520527,,
30-12-2019 21:30,7261.1,7268.54,7220,7257.58,2435.282915,,
30-12-2019 22:30,7257.25,7270,7234.34,7259.05,1126.103444,,
30-12-2019 23:30,7259,7268.1,7245.07,7245.12,828.52164,,
31-12-2019 00:30,7245.39,7257.89,7232.01,7240.99,729.059883,,
31-12-2019 01:30,7241.15,7284.16,7235.1,7265.23,1166.597014,,
31-12-2019 02:30,7265.24,7281.33,7256.58,7269.04,776.57262,,
31-12-2019 03:30,7269.04,7288.88,7266.02,7276.47,480.546333,,
31-12-2019 04:30,7277.57,7285.49,7239,7246,754.558614,,
31-12-2019 05:30,7246,7255,7200,7251,1792.533352,,
31-12-2019 06:30,7251,7269,7245,7265.4,906.250932,,
31-12-2019 07:30,7264.96,7266.74,7225.34,7246.99,735.587624,,
31-12-2019 08:30,7247.01,7250,7221,7236.39,622.927341,,
31-12-2019 09:30,7236.6,7263.15,7228.4,7240.37,774.064951,,
31-12-2019 10:30,7240.21,7268.48,7240.09,7264.06,650.479214,,
31-12-2019 11:30,7264.05,7267,7243.94,7244.98,667.3494,,
31-12-2019 12:30,7244.72,7255.02,7236.01,7250.37,572.777026,,
31-12-2019 13:30,7250.3,7250.54,7223.36,7229.18,910.421744,,
31-12-2019 14:30,7229.84,7244,7219.07,7229.2,1721.205342,,
31-12-2019 15:30,7229.2,7255.15,7217.5,7245.01,1119.879062,,
31-12-2019 16:30,7244.08,7256.94,7236.02,7243.39,747.358008,,
31-12-2019 17:30,7243.64,7248,7222.14,7247.99,868.789959,,
31-12-2019 18:30,7247.99,7252,7235.63,7239.43,997.770038,,
31-12-2019 19:30,7239.14,7320,7230.63,7237.68,3118.588515,,
31-12-2019 20:30,7237.44,7261.02,7188.88,7195.96,2998.778306,,
31-12-2019 21:30,7195,7225.62,7186.77,7211.49,991.617726,,
31-12-2019 22:30,7212.45,7213.56,7151,7168.12,1614.277285,,
31-12-2019 23:30,7167.72,7174.04,7145.01,7168.86,1288.451914,,
01-01-2020 00:30,7169.32,7185,7156.85,7173.32,763.625618,,
01-01-2020 01:30,7173.75,7187.89,7165.1,7176.41,508.304012,,
01-01-2020 02:30,7176.51,7188.93,7171.01,7186.19,410.27669,,
01-01-2020 03:30,7185.92,7208.41,7181.78,7200.48,651.161077,,
01-01-2020 04:30,7200.52,7206.29,7185.76,7195.23,521.978397,,
